bathcnorm False
hidden 6
Epoch: 001, Train Loss: 1.4518, Val: -0.7980, Test: -0.8550, Seconds: 173.5030, Memory Peak: 26679 MB allocated, 44896 MB reserved.
Epoch: 181, Train Loss: 0.0452, Val: -0.2016, Test: -0.1734, Seconds: 171.5750, Memory Peak: 27250 MB allocated, 45332 MB reserved.
Epoch: 182, Train Loss: 0.0459, Val: -0.2005, Test: -0.1734, Seconds: 171.8807, Memory Peak: 27250 MB allocated, 45332 MB reserved.
Epoch: 183, Train Loss: 0.0473, Val: -0.1993, Test: -0.1734, Seconds: 171.8843, Memory Peak: 27250 MB allocated, 45332 MB reserved.
Epoch: 184, Train Loss: 0.0458, Val: -0.2045, Test: -0.1734, Seconds: 171.8002, Memory Peak: 27250 MB allocated, 45332 MB reserved.
Epoch: 185, Train Loss: 0.0471, Val: -0.2026, Test: -0.1734, Seconds: 171.9156, Memory Peak: 27250 MB allocated, 45332 MB reserved.
Epoch: 186, Train Loss: 0.0429, Val: -0.2004, Test: -0.1734, Seconds: 171.5994, Memory Peak: 27250 MB allocated, 45332 MB reserved.
Epoch: 187, Train Loss: 0.0461, Val: -0.2010, Test: -0.1734, Seconds: 170.9996, Memory Peak: 27250 MB allocated, 45332 MB reserved.
Epoch: 188, Train Loss: 0.0448, Val: -0.2011, Test: -0.1734, Seconds: 171.5363, Memory Peak: 27250 MB allocated, 45332 MB reserved.
Epoch: 189, Train Loss: 0.0462, Val: -0.2003, Test: -0.1734, Seconds: 172.5297, Memory Peak: 27250 MB allocated, 45332 MB reserved.
Epoch: 190, Train Loss: 0.0448, Val: -0.2024, Test: -0.1734, Seconds: 172.4752, Memory Peak: 27250 MB allocated, 45332 MB reserved.
Epoch: 191, Train Loss: 0.0445, Val: -0.1999, Test: -0.1734, Seconds: 172.8196, Memory Peak: 27250 MB allocated, 45332 MB reserved.
Epoch: 192, Train Loss: 0.0451, Val: -0.1992, Test: -0.1734, Seconds: 172.4793, Memory Peak: 27250 MB allocated, 45332 MB reserved.
Epoch: 193, Train Loss: 0.0437, Val: -0.2044, Test: -0.1734, Seconds: 171.5965, Memory Peak: 27250 MB allocated, 45332 MB reserved.
Epoch: 194, Train Loss: 0.0441, Val: -0.2001, Test: -0.1734, Seconds: 171.8691, Memory Peak: 27250 MB allocated, 45332 MB reserved.
Epoch: 195, Train Loss: 0.0442, Val: -0.2015, Test: -0.1734, Seconds: 172.5489, Memory Peak: 27250 MB allocated, 45332 MB reserved.
Epoch: 196, Train Loss: 0.0446, Val: -0.1989, Test: -0.1734, Seconds: 172.1307, Memory Peak: 27250 MB allocated, 45332 MB reserved.
Epoch: 197, Train Loss: 0.0448, Val: -0.2023, Test: -0.1734, Seconds: 171.1630, Memory Peak: 27250 MB allocated, 45332 MB reserved.
Epoch: 198, Train Loss: 0.0454, Val: -0.2019, Test: -0.1734, Seconds: 172.0265, Memory Peak: 27250 MB allocated, 45332 MB reserved.
Epoch: 199, Train Loss: 0.0446, Val: -0.2017, Test: -0.1734, Seconds: 172.3490, Memory Peak: 27250 MB allocated, 45332 MB reserved.
Epoch: 200, Train Loss: 0.0429, Val: -0.1989, Test: -0.1734, Seconds: 172.9422, Memory Peak: 27250 MB allocated, 45332 MB reserved.
Epoch: 201, Train Loss: 0.0371, Val: -0.1998, Test: -0.1734, Seconds: 171.5140, Memory Peak: 27250 MB allocated, 45332 MB reserved.
Epoch: 202, Train Loss: 0.0340, Val: -0.1976, Test: -0.1638, Seconds: 178.3462, Memory Peak: 27250 MB allocated, 45332 MB reserved.
Epoch: 203, Train Loss: 0.0335, Val: -0.1992, Test: -0.1638, Seconds: 172.5868, Memory Peak: 27250 MB allocated, 45332 MB reserved.
Epoch: 204, Train Loss: 0.0327, Val: -0.1990, Test: -0.1638, Seconds: 171.9597, Memory Peak: 27250 MB allocated, 45332 MB reserved.
Epoch: 205, Train Loss: 0.0325, Val: -0.1977, Test: -0.1638, Seconds: 172.2030, Memory Peak: 27250 MB allocated, 45332 MB reserved.
Epoch: 206, Train Loss: 0.0334, Val: -0.1989, Test: -0.1638, Seconds: 171.4006, Memory Peak: 27250 MB allocated, 45332 MB reserved.
Epoch: 207, Train Loss: 0.0327, Val: -0.1988, Test: -0.1638, Seconds: 171.5357, Memory Peak: 27250 MB allocated, 45332 MB reserved.
Epoch: 208, Train Loss: 0.0317, Val: -0.1989, Test: -0.1638, Seconds: 171.6963, Memory Peak: 27250 MB allocated, 45332 MB reserved.
Epoch: 209, Train Loss: 0.0334, Val: -0.1987, Test: -0.1638, Seconds: 171.4135, Memory Peak: 27250 MB allocated, 45332 MB reserved.
Epoch: 210, Train Loss: 0.0316, Val: -0.1987, Test: -0.1638, Seconds: 172.2130, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 211, Train Loss: 0.0329, Val: -0.1991, Test: -0.1638, Seconds: 171.7911, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 212, Train Loss: 0.0319, Val: -0.1990, Test: -0.1638, Seconds: 172.0163, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 213, Train Loss: 0.0316, Val: -0.1974, Test: -0.1639, Seconds: 177.6936, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 214, Train Loss: 0.0319, Val: -0.1989, Test: -0.1639, Seconds: 172.4693, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 215, Train Loss: 0.0310, Val: -0.1986, Test: -0.1639, Seconds: 172.2464, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 216, Train Loss: 0.0313, Val: -0.1989, Test: -0.1639, Seconds: 172.3873, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 217, Train Loss: 0.0320, Val: -0.1979, Test: -0.1639, Seconds: 171.5648, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 218, Train Loss: 0.0325, Val: -0.1979, Test: -0.1639, Seconds: 171.9774, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 219, Train Loss: 0.0309, Val: -0.1994, Test: -0.1639, Seconds: 171.2104, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 220, Train Loss: 0.0311, Val: -0.1999, Test: -0.1639, Seconds: 171.9915, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 221, Train Loss: 0.0317, Val: -0.1988, Test: -0.1639, Seconds: 172.7521, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 222, Train Loss: 0.0314, Val: -0.2000, Test: -0.1639, Seconds: 172.4736, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 223, Train Loss: 0.0313, Val: -0.1986, Test: -0.1639, Seconds: 171.3688, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 224, Train Loss: 0.0311, Val: -0.1995, Test: -0.1639, Seconds: 171.4282, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 225, Train Loss: 0.0324, Val: -0.1991, Test: -0.1639, Seconds: 172.7460, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 226, Train Loss: 0.0300, Val: -0.1980, Test: -0.1639, Seconds: 172.2736, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 227, Train Loss: 0.0306, Val: -0.1980, Test: -0.1639, Seconds: 172.0617, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 228, Train Loss: 0.0306, Val: -0.1989, Test: -0.1639, Seconds: 172.4533, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 229, Train Loss: 0.0309, Val: -0.1997, Test: -0.1639, Seconds: 170.9732, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 230, Train Loss: 0.0300, Val: -0.1996, Test: -0.1639, Seconds: 171.8346, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 231, Train Loss: 0.0305, Val: -0.1996, Test: -0.1639, Seconds: 171.9712, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 232, Train Loss: 0.0309, Val: -0.1995, Test: -0.1639, Seconds: 172.6528, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 233, Train Loss: 0.0306, Val: -0.1991, Test: -0.1639, Seconds: 172.5475, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 234, Train Loss: 0.0302, Val: -0.1985, Test: -0.1639, Seconds: 171.5998, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 235, Train Loss: 0.0295, Val: -0.1990, Test: -0.1639, Seconds: 171.4380, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 236, Train Loss: 0.0304, Val: -0.1984, Test: -0.1639, Seconds: 171.0271, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 237, Train Loss: 0.0309, Val: -0.1987, Test: -0.1639, Seconds: 172.1566, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 238, Train Loss: 0.0292, Val: -0.1991, Test: -0.1639, Seconds: 172.0622, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 239, Train Loss: 0.0291, Val: -0.1979, Test: -0.1639, Seconds: 172.3826, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 240, Train Loss: 0.0302, Val: -0.1993, Test: -0.1639, Seconds: 172.5679, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 241, Train Loss: 0.0301, Val: -0.1989, Test: -0.1639, Seconds: 172.9465, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 242, Train Loss: 0.0299, Val: -0.1979, Test: -0.1639, Seconds: 172.3629, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 243, Train Loss: 0.0306, Val: -0.1991, Test: -0.1639, Seconds: 172.0825, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 244, Train Loss: 0.0301, Val: -0.1982, Test: -0.1639, Seconds: 171.9634, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 245, Train Loss: 0.0302, Val: -0.2003, Test: -0.1639, Seconds: 171.9614, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 246, Train Loss: 0.0302, Val: -0.2003, Test: -0.1639, Seconds: 172.8056, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 247, Train Loss: 0.0298, Val: -0.2000, Test: -0.1639, Seconds: 172.2738, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 248, Train Loss: 0.0291, Val: -0.1981, Test: -0.1639, Seconds: 173.0318, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 249, Train Loss: 0.0291, Val: -0.1985, Test: -0.1639, Seconds: 172.5617, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 250, Train Loss: 0.0307, Val: -0.1979, Test: -0.1639, Seconds: 172.7328, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 251, Train Loss: 0.0271, Val: -0.1986, Test: -0.1639, Seconds: 172.2865, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 252, Train Loss: 0.0251, Val: -0.1984, Test: -0.1639, Seconds: 172.8361, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 253, Train Loss: 0.0240, Val: -0.1987, Test: -0.1639, Seconds: 172.5599, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 254, Train Loss: 0.0238, Val: -0.1983, Test: -0.1639, Seconds: 172.3408, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 255, Train Loss: 0.0235, Val: -0.1988, Test: -0.1639, Seconds: 171.7281, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 256, Train Loss: 0.0232, Val: -0.1982, Test: -0.1639, Seconds: 173.7707, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 257, Train Loss: 0.0235, Val: -0.1987, Test: -0.1639, Seconds: 173.3714, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 258, Train Loss: 0.0235, Val: -0.1980, Test: -0.1639, Seconds: 172.9615, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 259, Train Loss: 0.0230, Val: -0.1983, Test: -0.1639, Seconds: 172.7998, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 260, Train Loss: 0.0232, Val: -0.1981, Test: -0.1639, Seconds: 172.7718, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 261, Train Loss: 0.0231, Val: -0.1985, Test: -0.1639, Seconds: 173.4700, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 262, Train Loss: 0.0236, Val: -0.1989, Test: -0.1639, Seconds: 173.0056, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 263, Train Loss: 0.0237, Val: -0.1985, Test: -0.1639, Seconds: 172.7022, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 264, Train Loss: 0.0244, Val: -0.1986, Test: -0.1639, Seconds: 172.7128, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 265, Train Loss: 0.0231, Val: -0.1987, Test: -0.1639, Seconds: 173.2669, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 266, Train Loss: 0.0232, Val: -0.1986, Test: -0.1639, Seconds: 173.2573, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 267, Train Loss: 0.0236, Val: -0.1981, Test: -0.1639, Seconds: 173.2754, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 268, Train Loss: 0.0231, Val: -0.1989, Test: -0.1639, Seconds: 173.5408, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 269, Train Loss: 0.0228, Val: -0.1991, Test: -0.1639, Seconds: 173.1947, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 270, Train Loss: 0.0227, Val: -0.1985, Test: -0.1639, Seconds: 174.3747, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 271, Train Loss: 0.0226, Val: -0.1989, Test: -0.1639, Seconds: 175.1277, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 272, Train Loss: 0.0227, Val: -0.1990, Test: -0.1639, Seconds: 174.7074, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 273, Train Loss: 0.0229, Val: -0.1986, Test: -0.1639, Seconds: 173.8736, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 274, Train Loss: 0.0225, Val: -0.1988, Test: -0.1639, Seconds: 174.2934, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 275, Train Loss: 0.0226, Val: -0.1990, Test: -0.1639, Seconds: 174.2760, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 276, Train Loss: 0.0231, Val: -0.1983, Test: -0.1639, Seconds: 173.7739, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 277, Train Loss: 0.0229, Val: -0.1985, Test: -0.1639, Seconds: 174.8049, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 278, Train Loss: 0.0237, Val: -0.1977, Test: -0.1639, Seconds: 173.8266, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 279, Train Loss: 0.0229, Val: -0.1989, Test: -0.1639, Seconds: 174.3278, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 280, Train Loss: 0.0228, Val: -0.1980, Test: -0.1639, Seconds: 174.1851, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 281, Train Loss: 0.0228, Val: -0.1986, Test: -0.1639, Seconds: 174.2770, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 282, Train Loss: 0.0227, Val: -0.1983, Test: -0.1639, Seconds: 173.9912, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 283, Train Loss: 0.0225, Val: -0.1986, Test: -0.1639, Seconds: 174.1866, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 284, Train Loss: 0.0224, Val: -0.1986, Test: -0.1639, Seconds: 174.6863, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 285, Train Loss: 0.0226, Val: -0.1986, Test: -0.1639, Seconds: 175.0953, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 286, Train Loss: 0.0222, Val: -0.1984, Test: -0.1639, Seconds: 175.4716, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 287, Train Loss: 0.0224, Val: -0.1982, Test: -0.1639, Seconds: 176.0372, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 288, Train Loss: 0.0222, Val: -0.1986, Test: -0.1639, Seconds: 176.1200, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 289, Train Loss: 0.0227, Val: -0.1983, Test: -0.1639, Seconds: 175.2827, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 290, Train Loss: 0.0228, Val: -0.1989, Test: -0.1639, Seconds: 174.5609, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 291, Train Loss: 0.0233, Val: -0.1987, Test: -0.1639, Seconds: 175.0081, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 292, Train Loss: 0.0228, Val: -0.1985, Test: -0.1639, Seconds: 175.4054, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 293, Train Loss: 0.0222, Val: -0.1986, Test: -0.1639, Seconds: 174.0157, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 294, Train Loss: 0.0222, Val: -0.1983, Test: -0.1639, Seconds: 174.5690, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 295, Train Loss: 0.0219, Val: -0.1985, Test: -0.1639, Seconds: 174.7060, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 296, Train Loss: 0.0217, Val: -0.1991, Test: -0.1639, Seconds: 174.3060, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 297, Train Loss: 0.0226, Val: -0.1992, Test: -0.1639, Seconds: 175.0700, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 298, Train Loss: 0.0217, Val: -0.1986, Test: -0.1639, Seconds: 175.3251, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 299, Train Loss: 0.0216, Val: -0.1983, Test: -0.1639, Seconds: 175.7828, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 300, Train Loss: 0.0219, Val: -0.1989, Test: -0.1639, Seconds: 174.8914, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 301, Train Loss: 0.0206, Val: -0.1983, Test: -0.1639, Seconds: 176.1888, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Epoch: 302, Train Loss: 0.0194, Val: -0.1987, Test: -0.1639, Seconds: 176.4913, Memory Peak: 27250 MB allocated, 45336 MB reserved.
Traceback (most recent call last):
  File "<frozen runpy>", line 198, in _run_module_as_main
  File "<frozen runpy>", line 88, in _run_code
  File "/lfs/hyperturing1/0/echoi1/Random-SignNet/GINESignNetPyG/train/zinc.py", line 111, in <module>
    cfg = update_cfg(cfg)
  File "/lfs/hyperturing1/0/echoi1/Random-SignNet/GINESignNetPyG/core/train.py", line 47, in run
    train_loss = train(train_loader, model, optimizer, device=cfg.device, num_samples=cfg.train.num_samples)
                 ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/lfs/hyperturing1/0/echoi1/Random-SignNet/GINESignNetPyG/train/zinc.py", line 76, in train
    total_loss += loss.item() * num_graphs
        ^^^^^^^^^^^^^^^
  File "/lfs/hyperturing1/0/echoi1/env/micromamba/envs/graphenv/lib/python3.11/site-packages/torch/_tensor.py", line 525, in backward
    torch.autograd.backward(
  File "/lfs/hyperturing1/0/echoi1/env/micromamba/envs/graphenv/lib/python3.11/site-packages/torch/autograd/__init__.py", line 267, in backward
    _engine_run_backward(
  File "/lfs/hyperturing1/0/echoi1/env/micromamba/envs/graphenv/lib/python3.11/site-packages/torch/autograd/graph.py", line 744, in _engine_run_backward
    return Variable._execution_engine.run_backward(  # Calls into the C++ engine to run the backward pass
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
KeyboardInterrupt
